"","ID","NTDID","Company_Nm","State","Urbanized Area","Population","Population Density","VOMS","VRM","fare_rev","op_exp","fare_recovery","gen_admin_salary","overhead","year","n_in_uza","VRM_UZA_share","GEOID","pct_rented","ridership","gtfs_date","gtfs_status","Division","Region","adopted_year","adopted_yet","num_agencies","num_adopted","Percent adoption of GTFS data standard","Org_Type"
"3504","1115","10115","Northern New England Passenger Rail Authority","ME","Portland, ME",203914,1500,20,2027240,8117252,14644051,0.554303723744202,496991,0.0339380817507396,2013,6,0.694577115314246,"71263",0.432219174370957,250535,"30-Jun-22",0,"d1","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3505","2002","20002","Capital District Transportation Authority","NY","Albany-Schenectady, NY",594962,2012,252,7384187,16848884,71016850,0.237251919790867,4904954,0.0690674677910947,2013,2,1,"00970",0.416454774390666,11691153,"5-Sep-13",1,"d2","r1",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3506","2003","20003","Broome County Department of Public Transportation","NY","Binghamton, NY-PA",158084,2132,55,1119350,2903226,11830060,0.245410927755227,694057,0.05866893320913,2013,2,1,"07732",0.408099735779148,2828981,"1-Oct-20",1,"d2","r1",2020,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3507","2004","20004","Niagara Frontier Transportation Authority","NY","Buffalo, NY",935906,2463,357,9653296,36488687,124228063,0.293723383580407,2491934,0.0200593484259672,2013,1,1,"11350",0.370187228140957,23430551,"5-Oct-13",1,"d2","r1",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3508","2005","20005","C-TRAN","NY","Elmira, NY",67983,1799,22,0,972690,5820321,0.167119648555466,0,0,2013,1,NA,"27118",0.380430399237453,534746,"29-Oct-18",1,"d2","r1",2018,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3509","2009","20009","City of Poughkeepsie","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,6,187461,417713,1287292,0.324489703967709,12890,0.0100132681629343,2013,12,0.0704912854644932,"71803",0.322134360361099,349572,"31-Dec-17",2,"d2","r1",2017,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3510","2010","20010","Dutchess County Division of Mass Transportation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,44,861516,742529,6993766,0.106170123507135,349945,0.0500367041162086,2013,12,0.323957358001015,"71803",0.322134360361099,668673,"31-Aug-18",1,"d2","r1",2018,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3511","2018","20018","CNY Centro, Inc.","NY","Syracuse, NY",412317,2115,164,3024538,13380554,42887863,0.31198929170241,2489516,0.0580470983131055,2013,3,0.749601349438965,"86302",0.381992828790368,8081443,"1-Jun-15",1,"d2","r1",2015,FALSE,482,182,0.377593360995851,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"3512","2071","20071","Huntington Area Rapid Transit","NY","New York-Newark, NY-NJ-CT",18351295,5319,20,376443,240711,3862185,0.0623250828222884,286620,0.0742118774735027,2013,45,0.000452606050821921,"63217",0.499511529423248,226905,"1-Nov-20",1,"d2","r1",2020,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3513","2072","20072","Suffolk County Department of Public Works - Transportation Division","NY","New York-Newark, NY-NJ-CT",18351295,5319,255,7232629,10141975,65215310,0.155515246343228,873242,0.0133901379906037,2013,45,0.00869595569249554,"63217",0.499511529423248,5312569,"1-Jan-17",1,"d2","r1",2017,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3514","2082","20082","New York City Department of Transportation","NY","New York-Newark, NY-NJ-CT",18351295,5319,28,800581,NA,147233867,NA,3401200,0.0231006633820193,2013,45,0.000962556893800826,"63217",0.499511529423248,20034157,"30-Apr-14",1,"d2","r1",2014,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3515","2084","20084","Transport of Rockland","NY","New York-Newark, NY-NJ-CT",18351295,5319,52,2359692,4021208,16088390,0.249944711683394,1059765,0.0658714141066943,2013,45,0.00283711179986367,"63217",0.499511529423248,2677098,"1-Jan-21",1,"d2","r1",2021,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3516","2085","20085","Clarkstown Mini-Trans","NY","New York-Newark, NY-NJ-CT",18351295,5319,10,0,67193,1751972,0.0383527818937746,0,0,2013,45,0,"63217",0.499511529423248,155499,"1-Jan-20",1,"d2","r1",2020,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3517","2089","20089","Village of Spring Valley Bus","NY","New York-Newark, NY-NJ-CT",18351295,5319,1,0,6859,324995,0.0211049400760012,0,0,2013,45,0,"63217",0.499511529423248,39950,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3518","2096","20096","Putnam County Transit","NY","New York-Newark, NY-NJ-CT",18351295,5319,16,425735,293023,2321394,0.126227172121579,60000,0.0258465387607619,2013,45,0.000511870952698471,"63217",0.499511529423248,185328,"1-Jun-20",1,"d2","r1",2020,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3519","2099","20099","Staten Island Rapid Transit Operating Authority, dba: MTA Staten Island Railway","NY","New York-Newark, NY-NJ-CT",18351295,5319,44,2441952,7263031,42759657,0.169857092165169,3531813,0.0825968505781045,2013,45,0.00293601488410381,"63217",0.499511529423248,3482383,"8-Sep-13",1,"d2","r1",2013,TRUE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3520","2113","20113","Regional Transit Service, Inc. and Lift Line, Inc.","NY","Rochester, NY",720572,2221,252,5042467,24109709,67970441,0.354708732874044,9028549,0.13283051966663,2013,1,1,"75664",0.369603446160557,12928234,"1-Apr-19",1,"d2","r1",2019,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3521","2116","20116","Centro of Cayuga, Inc.","NY","Syracuse, NY",412317,2115,11,529088,434916,3008564,0.144559331295595,72494,0.0240958809584905,2013,3,0.131129143945939,"86302",0.381992828790368,402167,"29-Jun-15",1,"d2","r1",2015,FALSE,482,182,0.377593360995851,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"3522","2120","20120","Greater Glens Falls Transit System","NY","Glens Falls, NY",65443,1575,6,0,286943,1557439,0.184240281641849,0,0,2013,1,NA,"33598",0.373344009317222,285496,"4-Sep-18",1,"d2","r1",2018,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3523","2128","20128","Suburban Transit Corporation","NJ","New York-Newark, NY-NJ-CT",18351295,5319,109,4241193,27244479,30828547,0.883741909730614,1381799,0.044822060540187,2013,45,0.0050992835954011,"63217",0.499511529423248,3641316,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3524","2135","20135","Monsey New Square Trails Corporation","NY","New York-Newark, NY-NJ-CT",18351295,5319,32,1129479,3551845,4859695,0.730878172395593,360376,0.0741560941581725,2013,45,0.0013579985009053,"63217",0.499511529423248,542835,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3525","2137","20137","Monroe Bus Corporation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,12,680631,2472584,3003522,0.823228196763666,182425,0.0607370280623881,2013,12,0.255938857239551,"71803",0.322134360361099,273409,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3526","2145","20145","Tompkins Consolidated Area Transit","NY","Ithaca, NY",53661,2183,66,1584964,4267370,13097184,0.325823474725559,1105222,0.0843862314219606,2013,1,1,"41914",0.650855567691268,3090978,"20-Aug-17",1,"d2","r1",2017,FALSE,482,182,0.377593360995851,"Private-Non-Profit Corporation"
"3527","2148","20148","Newburgh Beacon Bus Corporation","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,10,0,183430,1383346,0.132598785842443,0,0,2013,12,0,"71803",0.322134360361099,116213,"1-Jan-15",1,"d2","r1",2015,FALSE,482,182,0.377593360995851,"Private Provider Reporting on Behalf of a Public Entity"
"3528","2149","20149","Rockland Coaches, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,85,3433078,17106577,21098463,0.810797307841808,118058,0.0055955734785041,2013,45,0.00412766840064397,"63217",0.499511529423248,4328619,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3529","2158","20158","Tioga County","NY","Binghamton, NY-PA",158084,2132,15,0,138784,1476256,0.0940107948756855,0,0,2013,2,0,"07732",0.408099735779148,39388,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3530","2160","20160","Community Transit, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,23,940390,4366777,4324403,1.00979880922291,32715,0.00756520611053133,2013,45,0.00113065246035237,"63217",0.499511529423248,595943,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3531","2161","20161","DeCamp Bus Lines","NJ","New York-Newark, NY-NJ-CT",18351295,5319,57,1763335,13271229,16589774,0.799964423867378,1086935,0.0655183729446827,2013,45,0.0021200981041647,"63217",0.499511529423248,2195276,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3532","2163","20163","Lakeland Bus Lines, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,59,2122864,16143583,18468859,0.874097474023707,2077899,0.112508249697504,2013,45,0.00255236806494483,"63217",0.499511529423248,1872086,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3533","2165","20165","Olympia Trails Bus Company, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,15,809122,8436750,6889039,1.22466283033091,566540,0.082237885429303,2013,45,0.00097282593394786,"63217",0.499511529423248,672454,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3534","2166","20166","Orange-Newark-Elizabeth, Inc.","NJ","New York-Newark, NY-NJ-CT",18351295,5319,52,1750683,16883604,15077606,1.11978015608048,310285,0.0205791953974656,2013,45,0.00210488631445152,"63217",0.499511529423248,12394405,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3535","2169","20169","Trans-Bridge Lines, Inc.","PA","New York-Newark, NY-NJ-CT",18351295,5319,51,3925060,22100700,16317713,1.3543993573119,2524905,0.154733999795192,2013,45,0.00471918964050092,"63217",0.499511529423248,996530,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3536","2172","20172","Centro of Oswego, Inc.","NY","Syracuse, NY",412317,2115,11,481236,518388,3226630,0.16065926368998,66077,0.0204786418027478,2013,3,0.119269506615096,"86302",0.381992828790368,407764,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Subsidiary Unit of a Transit Agency, Reporting Separately"
"3537","2175","20175","Private Transportation Corporation","NY","New York-Newark, NY-NJ-CT",18351295,5319,6,211450,1045937,1045937,1,80190,0.0766680976005247,2013,45,0.000254231183595644,"63217",0.499511529423248,512283,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3538","2177","20177","Adirondack Transit Lines, Inc,","NY","New York-Newark, NY-NJ-CT",18351295,5319,26,2322461,10160553,13359271,0.76056193485408,1475562,0.11045228440983,2013,45,0.00279234811484854,"63217",0.499511529423248,467403,"31-Dec-20",1,"d2","r1",2020,FALSE,482,182,0.377593360995851,"Private-For-Profit Corporation"
"3539","2178","20178","Ulster County Area Transit","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,20,929742,481434,4591981,0.104842332753555,478294,0.104158532014832,2013,12,0.34961249929494,"71803",0.322134360361099,194446,"1-Jan-15",1,"d2","r1",2015,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3540","2179","20179","Hendrick Hudson Bus Lines, Inc.","NY","Poughkeepsie-Newburgh, NY-NJ",423566,1295,6,0,224479,1485449,0.151118618007081,0,0,2013,12,0,"71803",0.322134360361099,38015,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Private Provider Reporting on Behalf of a Public Entity"
"3541","3001","30001","Kanawha Valley Regional Transportation Authority","WV","Charleston, WV",153199,1560,59,2384524,2085564,11672422,0.178674485895044,763333,0.0653962819370307,2013,1,1,"15481",0.344494365471017,2125308,"14-Feb-14",1,"d5","r3",2014,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3542","3002","30002","The Tri-State Transit Authority","WV","Huntington, WV-KY-OH",202637,1555,37,960531,854074,6382142,0.133822469008054,419793,0.0657761923818054,2013,3,1,"40753",0.348338692390139,684431,"30-Jun-22",0,"d5","r3",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3543","3006","30006","Greater Richmond Transit Company","VA","Richmond, VA",953556,1938,319,4407265,12108884,47581706,0.254486125402902,4497734,0.0945265392543933,2013,2,1,"74746",0.373086375608077,12415055,"31-Jan-21",1,"d5","r3",2021,FALSE,482,182,0.377593360995851,"Other Publicly-Owned or Privately Chartered Corporation"
"3544","3007","30007","Greater Roanoke Transit Company","VA","Roanoke, VA",210111,1692,52,1653877,2229005,9034641,0.246717606156127,478775,0.0529932511983597,2013,1,1,"75421",0.351903445942135,1923317,"1-Jan-13",1,"d5","r3",2013,TRUE,482,182,0.377593360995851,"Other Publicly-Owned or Privately Chartered Corporation"
"3545","3008","30008","Greater Lynchburg Transit Company","VA","Lynchburg, VA",116636,1313,37,858907,1083459,6279622,0.172535703582158,395822,0.0630327749026932,2013,1,1,"52201",0.398386665478207,1104263,"8-Mar-15",1,"d5","r3",2015,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3546","3009","30009","Petersburg Area Transit","VA","Richmond, VA",953556,1938,20,0,519271,2514066,0.206546287965392,0,0,2013,2,0,"74746",0.373086375608077,464797,"1-May-21",1,"d5","r3",2021,FALSE,482,182,0.377593360995851,"City, County or Local Government Unit or Department of Transportation"
"3547","3011","30011","Altoona Metro Transit","PA","Altoona, PA",79930,2138,35,524656,786141,4153982,0.189249977491477,345815,0.0832490367074292,2013,1,1,"01792",0.334854345461139,663076,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3548","3012","30012","Cambria County Transit Authority","PA","Johnstown, PA",69014,1787,94,1051412,NA,9141101,NA,825550,0.0903118781862272,2013,1,1,"43291",0.346666230237963,1251256,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3549","3013","30013","Erie Metropolitan Transit Authority","PA","Erie, PA",196611,2391,122,1941676,6586813,17431977,0.377858059358385,967119,0.0554795936226855,2013,1,1,"27766",0.3715592861464,2588887,"1-Sep-17",1,"d2","r1",2017,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3550","3014","30014","Cumberland Dauphin-Harrisburg Transit Authority - (DBA Capital Area Transit)","PA","Harrisburg, PA",444474,1712,107,1652830,4467089,18784356,0.237809004471593,1194268,0.0635777984616561,2013,1,1,"37081",0.333798111360815,1969069,"1-Nov-16",1,"d2","r1",2016,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3551","3015","30015","Luzerne County Transportation Authority","PA","Scranton, PA",381502,2234,78,1019700,NA,11236088,NA,1081201,0.0962257504569206,2013,2,0.477747069073034,"80227",0.373922250794131,2780392,"30-Jun-22",0,"d2","r1",2022,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3552","3018","30018","Red Rose Transit Authority","PA","Lancaster, PA",402004,1624,96,1461428,2950815,16552298,0.178272225403385,1310330,0.0791630261852463,2013,1,1,"47530",0.336573083379249,1946006,"10-Aug-21",1,"d2","r1",2021,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3553","3023","30023","Beaver County Transit Authority","PA","Pittsburgh, PA",1733853,1916,38,784442,2274607,6823302,0.333358687626607,506626,0.0742493883459944,2013,6,0.0342957488839176,"69697",0.333010956364229,578666,"24-Mar-16",1,"d2","r1",2016,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
"3554","3024","30024","Berks Area Reading Transportation Authority","PA","Reading, PA",266254,2564,98,1563451,3435556,15793932,0.217523793315053,1072133,0.067882589338741,2013,1,1,"73693",0.333001225477986,2646408,"22-Apr-21",1,"d2","r1",2021,FALSE,482,182,0.377593360995851,"Independent Public Agency or Authority of Transit Service"
